cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
DD01,motorneuron,GS,14,3,17,148,5,153,139,0.00109369590532842,238.267075860144,0.00187476061325767,Inf,0.00797526806984697,0.285714285714286,0.0152517844838766,0.557456140350877
DD02,motorneuron,GS,11,3,14,107,4,111,282,0.00221886507411954,165.478756559092,0.0013020391256656,Inf,0.0061445792859916,0.244444444444444,0.0108501437756508,0.435092592592593
DD03,motorneuron,GS,5,2,7,60,2,62,10288,0.0809492336260347,7459.35459165769,0.0586925580812143,Inf,0.00119974967232128,0.119047619047619,0.00187963517745098,0.176587301587302
DD04,motorneuron,GS,11,0,11,70,0,70,0,0,0,0,Inf,0.00400042039677751,0.236363636363636,0.00766781434069125,0.442878787878788
DD05,motorneuron,GS,16,0,16,186,0,186,0,0,0,0,Inf,0.0102733829443289,0.241666666666667,0.0172913426555443,0.496527777777778
DD06,motorneuron,GS,32,1,33,277,3,280,94,0.000739621691373179,87.5368298581579,0.000688767427203584,Inf,0.00550659402794227,0.157495256166983,0.0129006359318008,0.443995662781241
VA01,motorneuron,GS,6,3,9,36,16,52,115,0.000904856324552293,109.572874644814,0.000862153988015092,Inf,0.00665836108666958,0.3,0.00957473609488223,0.428571428571429
VA02,motorneuron,GS,8,7,15,40,54,94,247,0.00194347401882101,990.634223608679,0.00779462297869794,Inf,0.00704448377889406,0.284313725490196,0.0100563582670821,0.43218954248366
VA03,motorneuron,GS,11,7,18,41,48,89,3095,0.0243524376042552,1954.27073292422,0.0153768194136863,Inf,0.00532893761071461,0.225165562913907,0.00962557087405428,0.435264900662252
VA04,motorneuron,GS,9,4,13,33,34,67,6423,0.050538192805212,4660.76677622045,0.0366723851715329,Inf,0.00556124081124193,0.206666666666667,0.00816055862064005,0.315555555555556
VA05,motorneuron,GS,8,4,12,19,18,37,48.5,0.000381613319485097,939.019176681007,0.00738849948604953,Inf,0.00462473489989753,0.285714285714286,0.00658992854318574,0.407407407407407
VA06,motorneuron,GS,6,7,13,25,33,58,3001,0.023612815912882,1289.81516340916,0.0101486731140368,Inf,0.00446027410844881,0.243243243243243,0.00598121040958192,0.343468468468468
VA07,motorneuron,GS,4,6,10,19,30,49,363,0.00285619865923898,107.519076067772,0.000845994052086456,Inf,0.00568010670970931,0.232558139534884,0.00711110346842061,0.273255813953488
VA08,motorneuron,GS,4,7,11,18,25,43,510,0.00401284109149278,125.190972527295,0.000985042115375435,Inf,0.00376536418536947,0.160377358490566,0.00393476530145703,0.160377358490566
VA09,motorneuron,GS,10,7,17,58,13,71,5,3.93415793283606e-05,482.359308941424,0.00379535540349844,Inf,0.00355293020300187,0.2,0.00724930038537425,0.428395061728395
VA10,motorneuron,GS,13,13,26,95,102,197,6062,0.0476977307777043,1905.29528498158,0.0149914651196108,Inf,0.00563838262383487,0.20625,0.010216212800159,0.453411458333333
VA11,motorneuron,GS,10,7,17,63,79,142,4094,0.0322128851540616,160.173792122614,0.00126029798982323,Inf,0.0118118781242245,0.435606060606061,0.0175123374702114,0.639835858585859
VA12,motorneuron,GS,15,25,40,62,240,302,1348,0.010606489786926,1105.53522945465,0.00869870038597747,Inf,0.00627081283069747,0.237354085603113,0.0137408736045073,0.534695201037613
